response_id,topic,value,response_date,student_year,procedure,improvement,question,academic_year,label
R_0pUg13ZI4HxNDMd,t_5,0.5162790697674419,2021-12-06T15:23:20Z,D3,Exam/Tx Plan,"I will be more conservative with treatment planning. When there is not a lot going on in the mouth sometimes, I feel like I tend to over diagnose.",With larger fillings that are older and near the pulp can they begin to irritate the patient randomly later on? The pt has a deep amalgam filling on #15O. Would irritation be more of a concern if it was a composite?,2021-2022,contact margin prep composite restoration bur remove
R_0PVBEyePoK8GiC5,t_4,0.6,2020-11-18T17:38:14Z,D3,Prosthodontics,"Nothing, went great. I just wish they would still be giving out denture teeth samples for patients to see",NA,2020-2021,time crown impression denture occlusion bite tray
R_0PveIXPbQKzvZLz,t_4,0.41333333333333333,2021-10-26T14:37:57Z,D3,Periodontics,Use the horizontal swipes and air dry to double check for calc,NA,2021-2022,time crown impression denture occlusion bite tray
R_0pvuyEjXHarkchj,t_3,0.9466666666666667,2021-10-25T20:04:13Z,D3,Exam/Tx Plan,Next time I would like to have my treatments planned prior to faculty coming over so swiping is faster,NA,2021-2022,exam time patient plan complete faculty appointment
R_0px2nEfamGrLZct,t_3,0.911111111111111,2021-07-14T21:45:31Z,D3,Periodontics,Check previous X-rays done- fmx especially.,NA,2021-2022,exam time patient plan complete faculty appointment
R_0qAargMrVUTsNyx,t_5,0.6799999999999999,2021-09-26T13:57:52Z,D3,Prosthodontics,"Next time instead of trying to bond to amalgam, I will think to place a pin first to retain a composite material",NA,2021-2022,contact margin prep composite restoration bur remove
R_0qrozFcskaVkgPD,t_2,0.7333333333333334,2021-03-01T21:00:56Z,D3,Restorative,Nothing Specific,NA,2020-2021,time calculus hand instrument molar scale probe
R_0quHakZkbnHXC0x,t_4,0.8857142857142858,2021-09-14T21:50:58Z,D3,Prosthodontics,Just being more confident with dentures and prosth in general !,NA,2021-2022,time crown impression denture occlusion bite tray
R_0qZv6GIw4jTxyEN,t_5,0.7454545454545454,2021-04-01T22:57:25Z,D3,Prosthodontics,I would like to ensure that I have a clear plan for isolation and retraction cords.,NA,2020-2021,contact margin prep composite restoration bur remove
R_0rkjeYalw9zkEsp,t_5,0.48571428571428565,2021-02-05T21:08:46Z,D3,Restorative,"I wouldn't do anything differently. We did an effective and efficient job at treatment planning more restorative work, along with filling 14L with composite after a retraction cord was placed.",NA,2020-2021,contact margin prep composite restoration bur remove
R_0SqaowrKUTugZ45,t_5,0.3463414634146341,2021-12-01T15:10:23Z,D3,Periodontics,"Next appointment, I want to re-eval #16D that had a ledge/margin-type defect that was allowing debris to accumulate. At first I thought it was a ledge of calculus, but I can be sure next time by drying off the areas to evaluate the color and using the Piezo. At the next appt, I will have restorative look at the tooth as well to determine if this should be restored.",NA,2021-2022,contact margin prep composite restoration bur remove
R_0TKxFKnPK20KrE5,t_3,0.6888888888888889,2021-03-31T02:01:37Z,D3,Periodontics,I will plan ahead how much anesthesias I will need so I do not need to get more during the treatment.,NA,2020-2021,exam time patient plan complete faculty appointment
R_0TXRRbTomMw4KOZ,t_3,0.5515151515151515,2021-11-18T18:49:07Z,D3,Restorative,I would like to work more efficiently and decrease the amount of time I spend while prepping the tooth.,I was not confident in the treatment plan originally created so thank you for taking the time to help me create a new treatment plan.,2021-2022,exam time patient plan complete faculty appointment
R_0uG20UpF8V5hlJf,t_4,0.6266666666666667,2020-09-24T00:29:03Z,D3,Restorative,I would evaluate the occlusal plane of the tooth in relation to the adjacent tooth to maintain the compensating curve. I would build up the occlusion of the opposing tooth so that the final restoration/crown occludes with the opposing dentition at the same level as the adjacent teeth.,NA,2020-2021,time crown impression denture occlusion bite tray
R_0UmELXPbwJ7P6vv,t_4,0.7161290322580645,2021-09-10T13:45:45Z,D3,Prosthodontics,"This appointment was quick and the patient loved the digital technology. Next time, I want to think more critically about what we are asking for in the lab slip before sending it out. Im using the template given by Dr. Garcia, but its also nice to know exactly what you need and why.",Nothing right now. Thank you & have a great weekend!,2021-2022,time crown impression denture occlusion bite tray
R_0UMse36frWSZ5ER,t_4,0.9724137931034482,2020-11-05T21:45:34Z,D3,Prosthodontics,"I learned a great deal during this appointment. I will use the technique of capturing the vestibule during the alginate impression for all future appointments. This worked really well. Thank you, Dr. Beard, for you patience and teaching me so much.",NA,2020-2021,time crown impression denture occlusion bite tray
R_0UnEfmgWKi2WLpn,t_3,0.5490909090909091,2021-04-01T19:39:54Z,D3,Restorative,"get more fillings done in 1 appointment! It is hard because we have not been in clinic a ton and faculty generally do not know our skill set. I look forward to the day where we go back to our clinic ""home"" and work with consistent faculty so they can see us progress as dental students and have more confidence in us!",Thank you for clearing up burnishing vs. not burnishing with garrison! It is so confusing when you always hear different philosophies. I agree strong contact is better than none at all.,2020-2021,exam time patient plan complete faculty appointment
R_0UPBo3TsolT47HX,t_3,0.728,2021-11-30T22:21:26Z,D3,Prosthodontics,I probably could've just squeezed this in at the patient's last restorative appointment so she didn't have to come back in just to plan the RPD. However I feel good about the decisions made today and our plan going forward.,Thanks Dr. Hill!,2021-2022,exam time patient plan complete faculty appointment
R_0URwA4fU6xyXcvn,t_5,0.8557377049180328,2021-06-09T17:51:00Z,D3,Restorative,"The tooth was planned for just occlusal but noticed a lingua extensions, so I did 2 OL. This was my first patint for restoration. I was pretty nervous for the LA and then the cavity prep. I think I can improve more on the cavity prep, I was just scared that I would go to deep and ended up making a wide lingual cavity. The restoration was pretty good I felt. The patient was satisfied with color match and the feel of it at the end.",Please give me a feedback on how I couod improve.,2021-2022,contact margin prep composite restoration bur remove
R_0V4E9hKkuUopyE1,t_1,0.6275862068965516,2021-07-30T19:33:46Z,D3,Restorative,"Next time, I will spend more time on patient education. My patient seemed very appreciative about the explanation you have her regarding tooth #19 which seemed to be bothering her. I will take this into consideration when I see my patients.",NA,2021-2022,caries patient plan treatment tooth lesion option
R_0vrMDsiLO1xXNYd,t_3,0.38181818181818183,2021-01-11T19:12:16Z,D3,Restorative,Working more efficiently / spending less time playing with composite,NA,2020-2021,exam time patient plan complete faculty appointment
R_0vrMDsiLO1xXNYd,t_5,0.38181818181818183,2021-01-11T19:12:16Z,D3,Restorative,Working more efficiently / spending less time playing with composite,NA,2020-2021,contact margin prep composite restoration bur remove
R_0Vw0jMrTiyyQEY9,t_1,0.5466666666666666,2021-02-12T18:10:51Z,D3,Restorative,Appointment went well. Wish I had called endodontics early to evaluate prognosis of a tooth.,Thank you so much for today Dr. Czarnecki!,2020-2021,caries patient plan treatment tooth lesion option
R_0xf3Et4tTABM8YV,t_1,0.5876923076923077,2021-11-07T20:42:35Z,D3,Exam/Tx Plan,"Next time, I would like to more thoroughly describe the instructions to the patient for cold testing. I would also not choose a tooth that has an occlusal amalgam restoration. The patient responded very distinctly and ended up in tears. I felt awful. I did apologize and restore rapport with the patient following the appointment and she was calmed down upon exiting the clinic. I'm not sure if we had a miscommunication or if she just forgot, but the patient never raised her hand in the cold testing and instea",At what point would you actually recommend crown lengthening for a crown procedure?,2021-2022,caries patient plan treatment tooth lesion option
R_0xFmXl03cc7H2hP,t_1,0.9272727272727272,2021-10-15T21:52:12Z,D3,Exam/Tx Plan,I would like to identify signs of autoimmune disease better than I did. I did not recognize some of the more obvious markings of LP.,NA,2021-2022,caries patient plan treatment tooth lesion option
R_0xgzQ445gI7nOVz,t_5,0.7846153846153846,2021-04-28T13:08:17Z,D3,Restorative,better adapt the matrix,how do you get past the gingival margin with the matrix?,2020-2021,contact margin prep composite restoration bur remove
R_0xPJn7Axj2qn89X,t_1,0.6,2020-12-01T22:43:54Z,D3,Restorative,"Next time I would like to take better stock of the patient's chief complaint and take care of that first. I agree with what you said, ""the patient will feel like they are being heard when you take care of the chief complaint first.""","When restoring this MOD for #30 with composite, do you recommend only using packable composite (as opposed to using flowable and packable together)?",2020-2021,caries patient plan treatment tooth lesion option
R_10ADRwRZbm3uSQj,t_2,0.8222222222222222,2021-07-21T00:54:15Z,D3,Periodontics,I missed the calculus on an entire tooth so making sure the instruments are properly adapted to the tooth structure. Especially since the patient had recession and erosion to his root morphology,NA,2021-2022,time calculus hand instrument molar scale probe
