response_date	response_id	response_value	student_year	question	proc
2021-01-29 00:04:21	R_1Q9Hyq414S9TjJ2	The appointment went well. Always a pleasure working with you Dr. Bogrow.	D3	improvement	Restorative
2021-04-02 14:45:41	R_1NkQj4NwUBNC2Ci	Maybe rehearse and communicate better with my assistant. He did a couple of things that threw me off like handing me the triple tray upside down and then i had to take a couple of impressions.	D3	improvement	Prosthodontics
2021-02-26 17:23:46	R_10Jay2EDkRsm35d	I think the appointment went well overall. I missed detecting a caries on #18F so that's one thing that I need to continue to improve on. I don't have any experience with crowns yet and learned a bit about electro-surge and crown margin repair and am looking forward to doing that with possibly Dr. Migdal. I also haven't used amalgam yet on a real patient so definitely this patient will provide a lot of good learning experience for me!	D3	improvement	Exam/Tx Plan
2021-02-24 07:44:14	R_1IzuPoyU0gQ0F7J	I think today's appointment went well overall. We mapped out a good txm plan for the pt which she was satisfied with. Since this is my first denture and implant planning pt, I was not familiar with a lot of the dental codes and txm steps. I need to review/learn this so I can answer any questions the pt might have and be better prepared for following appts.	D3	improvement	Prosthodontics
2021-04-15 03:50:27	R_1LqySfxnL3PpWqP	I learned a lot during today's appointment. I thought that we were supposed to evaluate our treatment ~4weeks after finishing the last quadrant but Dr. Rodrigues taught me that we can look ahead to see how our previous SRP treatment was doing by observing for recurrence of plaque/calculus. I was confused during the appointment but it makes much more sense now that I've had time to think about it. Thanks for your help today Dr. Rodrigues!	D3	improvement	Periodontics
2021-03-12 18:06:15	R_1nVezX7CgFks5m7	I learned a lot during today's appointment. This is my first flipper case and just mapping out the txm plan and next couple appointments with Dr. Krezel as well as coordinating appt times with Grad Perio helped me gain a lot of experience and confidence with working with different specialties.	D3	improvement	Prosthodontics
2021-03-27 18:26:57	R_1OYQNuUfd2QkGKl	Today's appointment went well overall. There was still some contact left on tooth #6 when I had Dr. George come to examine after I adjusted on my own, so next time I will double check to make sure I get rid of all high contact areas.	D3	improvement	Prosthodontics
2021-04-16 19:31:12	R_1PXaSEV7VL7AI1l	I think today's appointment went well overall. The patient was happy with the shade and esthetics which is important in the anterior area and I was happy with the overall fit. Minor adjustments were needed with occlusion but other than that, it was a pretty easy appointment.	D3	improvement	Prosthodontics
2021-03-18 23:26:16	R_1PZwDhHyXW6Xf8w	I think today's appointment went well overall. There was some staining on the distobuccal groove of #30 that I wasn't sure about whether to extend my prep or not, but I didn't want to weaken the cusp structures and left it there. When Dr. Heys did his check, he agreed so it was nice to see that my clinical thinking process is improving.	D3	improvement	Restorative
2021-03-26 08:39:34	R_20TlWrgXG7jsz6u	I think today's appointment went well overall. I am starting to feel more confident about identifying and being able to determine which patients I am capable of treating vs. which patients I need to refer to a specialist. I think knowing your limitations is a good skill to have as dentistry is a wide field and I won't be able to treat every patient that I encounter in my lifetime.	D3	improvement	Exam/Tx Plan
2021-02-02 03:12:53	R_21yLVZev4wrAgMu	I think today's appointment went well overall. One thing that I learned today was that you can actually prep/restore a tooth without using anesthetics if the caries is shallow enough! I was afraid at first because it was my first time drilling without giving my pt anesthetics so it was really cool for Dr. Miller to show me that it works at first before letting me do it on my own.	D3	improvement	Restorative
2021-04-09 15:25:27	R_21zCHxLnwpejmqo	This is my first removable case so I was unaware of some of the steps (i.e. selecting denture base shade, using a different tooth shade guide for denture teeth). I thought the impressions turned out fine so that's good and it was a good learning experience. Hope to have more prosth cases in the future!	D3	improvement	Prosthodontics
2021-01-29 07:03:20	R_25QQueK25z3XKhg	I think today's appointment went well overall. However, there were a couple things that I could improve on. First, I missed detecting a facial root caries on one of the pre-molars during my exam. Second, I confused a couple dental terms (RMGI and IRM). I am still learning as a dental provider and believe today's experience will help me develop.	D3	improvement	Exam/Tx Plan
2021-04-01 16:34:16	R_0DJxGnBlb1PSdrj	To be honest, this case had me questioning my clinical judgement a bit in terms of her perio diagnosis. After completing the perio chart and finding relatively little BOP,  I was worried that I had missed the boat considering her several significant radiographic calculus deposits. Compressing the gingival papillae (GBI technique) only confirmed most what I had already charted. It made perfect sense that her capillaries were still intact to go along with healthy stippled gingiva. Looking forward to working o	D3	improvement	Periodontics
2021-04-01 16:34:16	R_0DJxGnBlb1PSdrj	Thanks again!	D3	question	Periodontics
2021-02-06 03:37:29	R_0krJ09nQBeHnLhv	Next time I treat a patient with significant plaque accumulation along and within the gingival sulcus, I will use both the Cavitron and hand instruments to verify all plaque has been removed. I feel I placed too much faith in the ability of the Cavitron to flush out loose plaque within the sulcus.	D3	improvement	Periodontics
2021-02-06 03:37:29	R_0krJ09nQBeHnLhv	Thank you!	D3	question	Periodontics
2021-02-18 02:52:11	R_1FFc09M3E6XtU7l	Next time I am performing a clinical exam, I will be more conservative in my findings of occlusal caries. Because I was attempting a test case, I wanted to be as thorough as possible and not miss any findings. I believe this mindset may have led me to over-diagnosing caries in areas with deep, stained pits and fissures. Looking back on the exam, I could not confirm these potential lesions had a stick using an explorer - I will trust my clinical judgement more moving forward. 	D3	improvement	Exam/Tx Plan
2021-02-18 02:52:11	R_1FFc09M3E6XtU7l	Thank you!	D3	question	Exam/Tx Plan
2021-02-09 00:55:53	R_1giPdhMn92c86X7	It was great working with you today! It made perfect sense to take a PA of #11. Next time I plan to be more thorough with my clinical evaluation of teeth like this one by proposing a PA radiograph and checking for mobility before faculty suggests the need for it.  	D3	improvement	Exam/Tx Plan
2021-02-09 00:55:53	R_1giPdhMn92c86X7	Thank you!	D3	question	Exam/Tx Plan
2021-03-09 21:37:53	R_1GN6JJg8OFopf6o	Next time I plan to be more efficient by sharpening hand instruments prior to beginning SRP. I will be more diligent about sharpening instruments in general moving forward. I also plan to use rolled gauze to temporarily displace gingiva and gain better access to sites, along with verifying these sites are clean with a perio probe (versus an explorer alone). Last, I will use my left hand to stabilize hand instruments when performing SRP instead of using the left hand to retract with a mirror. 	D3	improvement	Periodontics
2021-03-09 21:37:53	R_1GN6JJg8OFopf6o	Thanks again, I learned a lot and I'm looking forward to next time!	D3	question	Periodontics
2021-03-26 15:42:43	R_1I5Bk6yYB5vuyxK	Next time I take on restorative work, I would like to improve my pace and efficiency. I have set the goal of completing multiple restorations in the same appt. Thank you and looking forward to next time!	D3	improvement	Restorative
2021-01-28 00:02:22	R_1mjYOJb2zr3Dctk	Next time I place a class 2 composite, I plan to leave a smoother restoration with improved margins. After looking back on the appointment, I realized I didn't consider using a few instruments that could have helped finish and contour the restoration (i.e. SoFlex discs, bard parker with a 12-blade).	D3	improvement	Restorative
2021-01-28 00:02:22	R_1mjYOJb2zr3Dctk	Thank you for the help today! Feel free to suggest anything else I can improve on, I'm all ears. 	D3	question	Restorative
2021-01-08 23:50:23	R_1Nk6R2kVIo7RmtG	While making occlusal adjustments to the guard, I will try to be more conscious of leaving a smooth surface in areas that were reduced. It was also very convenient that the guard fit without any adjustments to the intaglio surface. 	D3	improvement	Prosthodontics
2021-01-08 23:50:23	R_1Nk6R2kVIo7RmtG	Thanks for the help!	D3	question	Prosthodontics
2021-03-17 03:24:24	R_1OnULscoZkYtKJX	While I had completed an intraoral exam, I failed to notice the white patches extending onto the buccal gingiva of the patient's lower posteriors. I noticed the white patches on his buccal mucosa (cheek) but had passed it off as cheek biting/trauma. Next time I will be sure to observe the entire lesion before proposing a diagnosis.	D3	improvement	Restorative
2021-03-17 03:24:24	R_1OnULscoZkYtKJX	Please feel free to share any suggestions you have!	D3	question	Restorative
2021-03-25 19:20:51	R_1pGuyOBPEaezDCF	Next time I complete a new patient exam I would like to improve my pace and efficiency. I have noticed some improvement in this area but working more efficiently while still being thorough is my goal. Looking forward to next time!	D3	improvement	Exam/Tx Plan
2021-03-23 18:56:22	R_1rcuT7icp4LjEM4	Given this was my first case planning for implant placement, I feel it went pretty well overall. After introducing the case to you and other faculty, I realized I hadn't actually checked to see if there was available space for the implant crown itself. I plan to continue working toward being more restoratively minded when treatment planning. In other words, I will keep working toward developing a more comprehensive vision of the treatment options that I propose to patients.	D3	improvement	Restorative
2021-03-23 18:56:22	R_1rcuT7icp4LjEM4	Thank you!	D3	question	Restorative
2021-03-12 23:25:14	R_24Oe02PyYAvlRai	Next time I will be more aggressive when scaling in certain areas. The patient was quite sensitive in some areas and I should have used sufficient  local anesthesia to address it earlier in the appointment. On the other hand we worked through some dental fear of needles with him today, and I was happy to hear him excited to come back. Last, I plan to continue developing my pace and efficiency. 	D3	improvement	Periodontics
2021-03-12 23:25:14	R_24Oe02PyYAvlRai	Feel free to share any other advice you have. 	D3	question	Periodontics
2021-03-12 16:36:35	R_11jsLHerVj4TAyA	Do a little less chatting to be more time efficient. Also put on less sealant material so it requires less adjustment. 	D3	improvement	Restorative
2021-03-24 17:44:14	R_1f1yn04bBSDsGwP	Next time I will be a little more confident and know that I need to break the contact. Also I'd like to move a little quicker next time. 	D3	improvement	Restorative
2021-02-26 17:13:17	R_1FQdtk1TrjAgMvr	In the future I'd like to take a putty or alginate impression prior to beginning to the appointment. Additionally, I'd like to do a better job breaking the contact to make sure I have enough space for the restorative material. 	D3	improvement	Prosthodontics
2021-02-26 17:21:43	R_1gqBeqPIJwPQ0uQ	I didn't have the prep checked by Dr. Geetha prior to beginning restoration. In the future I will make sure to get the prep checked before I begin filling it. 	D3	improvement	Restorative
2021-03-12 13:25:18	R_1mks0MDYGTiDK83	Trust myself when I see that the crown wasn't fitting on the xray. Also, look more specifically at the cast on the die. 	D3	improvement	Prosthodontics
2021-03-09 20:43:45	R_1CqC84BtxQN4ilF	More thorough exam of interproximal areas for residual cement	D4	improvement	Prosthodontics
2021-02-11 21:02:30	R_1dEM3f4oR6cuy0t	use a medium upper impression tray and seat back to front	D4	improvement	Prosthodontics
2021-02-11 21:02:30	R_1dEM3f4oR6cuy0t	thank you!	D4	question	Prosthodontics
2021-03-18 23:02:01	R_1ISkBH4Iv5LVd6O	Relieve excess acrylic around tongue space earlier	D4	improvement	Prosthodontics
2021-03-18 23:02:01	R_1ISkBH4Iv5LVd6O	thank you!	D4	question	Prosthodontics
2021-02-03 14:58:26	R_1K9mZxHJNtjU4cz	Verify accuracy of planned treatment prior to appointment	D4	improvement	Exam/Tx Plan
2021-02-03 14:58:26	R_1K9mZxHJNtjU4cz	thank you!	D4	question	Exam/Tx Plan
2021-02-02 17:25:26	R_1OChh9ChOLFVwfB	streamline x-ray process	D4	improvement	Exam/Tx Plan
2021-02-02 17:25:26	R_1OChh9ChOLFVwfB	thank you!	D4	question	Exam/Tx Plan
2021-03-18 20:21:06	R_24vCAChuMlX5WCe	try to judge margin smoothness based on feel more than visually	D4	improvement	Prosthodontics
2021-03-18 20:21:06	R_24vCAChuMlX5WCe	thank you!	D4	question	Prosthodontics
2021-02-23 19:29:32	R_11d18hLWSDMDoGq	Next time, I would try to book this type of patient (updated exam involving multiple specialties and prophy recall) in an aerosol and longer appointment so that I would be able to do the prophy the same day. 	D4	improvement	Exam/Tx Plan
2021-01-29 18:12:04	R_1EXm1yKnldleG6I	Next time I would like to remember that I need two faculty when doing a test case and make sure to know how many restorative faculty we have in the clinic that day.	D4	improvement	Restorative
2021-03-25 20:17:43	R_1f1SA7vSmk5UKFd	I think the appointment went very well. I was able to consult with prostho and perio faculty, take PA's , and to clean the dentures and the implants abutments. Reviewed homecare instructions with the patient and she was very grateful. 	D4	improvement	Exam/Tx Plan
2021-02-11 18:02:29	R_1GCwSDQnqFXbrji	Next time, I would make sure the cavitron is working properly before bringing the patient in. We had to change cube because the connection with the chair was not working. 	D4	improvement	Periodontics
2021-04-16 22:58:47	R_1hG7Iy2PLpc94qC	I think the appointment went very well. Next time I would like to remember to look at the the patient's summary since I never do it even though we learned about it. 	D4	improvement	Exam/Tx Plan
2021-04-08 18:24:59	R_1P5ivfJK2UXLnfX	When preparing a class 5, I will make sure the preparation maintains equal axial depth from mesial to distal.	D4	improvement	Restorative
2021-03-29 17:00:26	R_1QsVv6Ns0dAU4rI	I am not going to use flowable composite on the margins of a class II proximal box again.	D4	improvement	Restorative
2021-02-18 18:51:26	R_1FBnQMBJok02X6x	I would gave had better anatomy especially on the marginal ridge and I would try to remove more flash before getting checked	D3	improvement	Restorative
